customer_age,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,trans_amt_per_dependent,trans_ct_per_dependent,trans_amt_per_products,trans_ct_per_products,avg_trans_amt,proportion_inactive_months,products_per_tenure,trans_ct_per_contacts,products_per_inactivity,trans_ct_per_inactivity,trans_amt_per_credit_limit,age_per_tenure,trans_ct_per_tenure,trans_amt_per_tenure,total_spending,education_income_levels,churn_flag
33.0,0.0,1438.300048828125,0.0,0.5659999847412109,4641.0,85.0,0.699999988079071,0.0,1160.25,21.25,4641.0,85.0,54.599998474121094,0.0833333358168602,0.02777777798473835,0.0,0.3333333432674408,28.33333396911621,3.2267258167266846,0.9166666865348816,2.3611111640930176,128.9166717529297,4641.0,2.0,0
39.0,1.0,1790.0,891.0,0.44999998807907104,4498.0,96.0,0.5740000009536743,0.498,2249.0,48.0,2249.0,48.0,46.85416793823242,0.0555555559694767,0.0555555559694767,96.0,1.0,48.0,2.5128490924835205,1.0833333730697632,2.6666667461395264,124.94444274902344,5389.0,7.0,0
40.0,2.0,2506.0,1362.0,0.843999981880188,4665.0,82.0,0.7450000047683716,0.543,4665.0,82.0,1555.0,27.33333396911621,56.89024353027344,0.06896551698446274,0.1034482792019844,41.0,1.5,41.0,1.8615323305130005,1.3793103694915771,2.8275861740112305,160.86207580566406,6027.0,1.0,0
46.0,3.0,29543.0,1164.0,0.7170000076293945,1015.0,27.0,0.3499999940395355,0.039,338.3333435058594,9.0,253.75,6.75,37.592594146728516,0.0882352963089943,0.11764705926179886,9.0,1.3333333730697632,9.0,0.034356702119112015,1.3529411554336548,0.7941176295280457,29.852941513061523,2179.0,1.0,1
46.0,1.0,2762.0,1793.0,0.9010000228881836,5006.0,78.0,0.6600000262260437,0.649,5006.0,78.0,5006.0,78.0,64.17948913574219,0.0882352963089943,0.029411764815449715,78.0,0.3333333432674408,26.0,1.8124547004699707,1.3529411554336548,2.2941176891326904,147.23529052734375,6799.0,0.0,0
43.0,0.0,3378.0,1069.0,0.5809999704360962,1285.0,16.0,0.3330000042915344,0.316,428.3333435058594,5.333333492279053,257.0,3.200000047683716,80.3125,0.06896551698446274,0.17241379618644714,0.0,2.5,8.0,0.3804025948047638,1.482758641242981,0.5517241358757019,44.31034469604492,2354.0,4.0,0
35.0,3.0,4588.0,2517.0,1.524999976158142,2442.0,62.0,0.6320000290870667,0.549,2442.0,62.0,488.3999938964844,12.399999618530273,39.3870964050293,0.1764705926179886,0.29411765933036804,20.66666603088379,1.6666666269302368,20.66666603088379,0.5322580933570862,2.058823585510254,3.6470587253570557,143.64706420898438,4959.0,1.0,0
43.0,3.0,6467.0,1887.0,0.44200000166893005,4098.0,61.0,0.6050000190734863,0.292,1024.5,15.25,683.0,10.166666984558105,67.18032836914062,0.032258063554763794,0.19354838132858276,20.33333396911621,6.0,61.0,0.633678674697876,1.3870967626571655,1.9677419662475586,132.19354248046875,5985.0,7.0,0
37.0,3.0,1586.0,1038.0,0.9729999899864197,1724.0,24.0,0.7139999866485596,0.654,574.6666870117188,8.0,344.79998779296875,4.800000190734863,71.83333587646484,0.09677419066429138,0.16129031777381897,8.0,1.6666666269302368,8.0,1.0870113372802734,1.1935484409332275,0.774193525314331,55.6129035949707,2762.0,2.0,0
41.0,2.0,2909.0,1201.0,0.7289999723434448,4230.0,68.0,0.6589999794960022,0.413,4230.0,68.0,2115.0,34.0,62.20588302612305,0.06451612710952759,0.06451612710952759,34.0,1.0,34.0,1.4541079998016357,1.3225806951522827,2.1935484409332275,136.4516143798828,5431.0,0.0,0
45.0,3.0,5562.0,1556.0,0.7509999871253967,4568.0,76.0,0.7670000195503235,0.28,2284.0,38.0,913.5999755859375,15.199999809265137,60.105262756347656,0.054054055362939835,0.13513512909412384,25.33333396911621,2.5,38.0,0.8212873339653015,1.2162162065505981,2.054054021835327,123.45945739746094,6124.0,4.0,0
42.0,3.0,12386.0,980.0,0.656000018119812,3274.0,69.0,0.5680000185966492,0.079,1637.0,34.5,818.5,17.25,47.449275970458984,0.06451612710952759,0.12903225421905518,23.0,2.0,34.5,0.2643306851387024,1.3548387289047241,2.225806474685669,105.61289978027344,4254.0,6.0,0
56.0,4.0,2910.0,709.0,0.5379999876022339,1192.0,27.0,0.5879999995231628,0.244,397.3333435058594,9.0,198.6666717529297,4.5,44.14814758300781,0.06521739065647125,0.1304347813129425,6.75,2.0,9.0,0.4096219837665558,1.2173912525177002,0.5869565010070801,25.913043975830078,1901.0,1.0,0
48.0,4.0,19075.0,0.0,0.8069999814033508,2013.0,32.0,0.45500001311302185,0.0,671.0,10.666666984558105,671.0,10.666666984558105,62.90625,0.0476190485060215,0.0714285746216774,8.0,1.5,16.0,0.10553079843521118,1.1428571939468384,0.761904776096344,47.92856979370117,2013.0,5.0,1
39.0,3.0,2844.0,2065.0,0.6380000114440918,7345.0,73.0,0.7379999756813049,0.726,2448.333251953125,24.33333396911621,3672.5,36.5,100.61643981933594,0.06451612710952759,0.06451612710952759,24.33333396911621,1.0,36.5,2.582630157470703,1.2580645084381104,2.3548386096954346,236.93548583984375,9410.0,3.0,0
46.0,3.0,1530.0,0.0,0.6349999904632568,4256.0,78.0,0.7730000019073486,0.0,1418.6666259765625,26.0,709.3333129882812,13.0,54.56410217285156,0.10810811072587967,0.1621621549129486,26.0,1.5,19.5,2.7816994190216064,1.2432432174682617,2.1081080436706543,115.02702331542969,4256.0,6.0,0
52.0,3.0,2001.0,960.0,0.6779999732971191,4026.0,86.0,0.8299999833106995,0.48,0.0,0.0,1006.5,21.5,46.8139533996582,0.11764705926179886,0.11764705926179886,28.66666603088379,1.0,21.5,2.011993885040283,1.529411792755127,2.529411792755127,118.4117660522461,4986.0,0.0,0
62.0,3.0,1438.300048828125,0.0,1.0470000505447388,692.0,16.0,0.6000000238418579,0.0,0.0,0.0,346.0,8.0,43.25,0.06122449040412903,0.040816325694322586,5.333333492279053,0.6666666865348816,5.333333492279053,0.48112353682518005,1.2653061151504517,0.3265306055545807,14.122448921203613,692.0,3.0,1
47.0,3.0,2676.0,2157.0,0.9010000228881836,4640.0,69.0,0.6050000190734863,0.806,2320.0,34.5,773.3333129882812,11.5,67.24637603759766,0.02857142873108387,0.17142857611179352,23.0,6.0,69.0,1.7339311838150024,1.3428571224212646,1.9714285135269165,132.57142639160156,6797.0,4.0,0
48.0,2.0,8074.0,2426.0,0.7200000286102295,5372.0,93.0,0.7879999876022339,0.3,1790.6666259765625,31.0,5372.0,93.0,57.7634391784668,0.04878048598766327,0.024390242993831635,46.5,0.5,46.5,0.6653455495834351,1.1707316637039185,2.2682926654815674,131.02438354492188,7798.0,3.0,0
31.0,5.0,2469.0,1695.0,0.8420000076293945,1615.0,36.0,0.3330000042915344,0.687,1615.0,36.0,269.1666564941406,6.0,44.86111068725586,0.10000000149011612,0.30000001192092896,7.199999809265137,3.0,18.0,0.6541109681129456,1.5499999523162842,1.7999999523162842,80.75,3310.0,4.0,0
46.0,3.0,3595.0,1087.0,0.527999997138977,4534.0,71.0,0.9190000295639038,0.302,1511.3333740234375,23.66666603088379,906.7999877929688,14.199999809265137,63.859153747558594,0.02500000037252903,0.125,23.66666603088379,5.0,71.0,1.2611961364746094,1.149999976158142,1.774999976158142,113.3499984741211,5621.0,3.0,0
36.0,3.0,2328.0,1953.0,0.5989999771118164,4373.0,89.0,0.9350000023841858,0.839,1457.6666259765625,29.66666603088379,4373.0,89.0,49.134830474853516,0.07407407462596893,0.03703703731298447,29.66666603088379,0.5,44.5,1.8784364461898804,1.3333333730697632,3.2962963581085205,161.9629669189453,6326.0,3.0,0
51.0,4.0,2286.0,1641.0,0.9470000267028809,4321.0,89.0,0.7120000123977661,0.718,1440.3333740234375,29.66666603088379,1080.25,22.25,48.550559997558594,0.021739130839705467,0.08695652335882187,22.25,4.0,89.0,1.890201210975647,1.10869562625885,1.93478262424469,93.93478393554688,5962.0,1.0,0
49.0,3.0,2874.0,0.0,0.6759999990463257,4617.0,89.0,0.7799999713897705,0.0,0.0,0.0,769.5,14.833333015441895,51.87640380859375,0.06976744532585144,0.13953489065170288,29.66666603088379,2.0,29.66666603088379,1.6064717769622803,1.139534831047058,2.069767475128174,107.3720932006836,4617.0,0.0,0
51.0,2.0,9589.0,628.0,0.6949999928474426,3971.0,66.0,0.7839999794960022,0.065,3971.0,66.0,1323.6666259765625,22.0,60.16666793823242,0.08571428805589676,0.08571428805589676,33.0,1.0,22.0,0.4141203463077545,1.4571428298950195,1.8857142925262451,113.45714569091797,4599.0,5.0,0
62.0,2.0,2437.0,1400.0,0.7789999842643738,1651.0,32.0,1.0,0.574,1651.0,32.0,550.3333129882812,10.666666984558105,51.59375,0.020408162847161293,0.06122449040412903,16.0,3.0,32.0,0.6774722933769226,1.2653061151504517,0.6530612111091614,33.693878173828125,3051.0,6.0,0
45.0,1.0,4595.0,1781.0,0.7080000042915344,3746.0,68.0,0.5450000166893005,0.388,936.5,17.0,1248.6666259765625,22.66666603088379,55.088233947753906,0.06896551698446274,0.1034482792019844,68.0,1.5,34.0,0.8152339458465576,1.5517241954803467,2.344827651977539,129.1724090576172,5527.0,2.0,0
52.0,3.0,1470.0,0.0,0.6399999856948853,4095.0,63.0,0.75,0.0,2047.5,31.5,1365.0,21.0,65.0,0.02777777798473835,0.0833333358168602,21.0,3.0,63.0,2.7857143878936768,1.4444444179534912,1.75,113.75,4095.0,2.0,0
38.0,1.0,18226.0,1847.0,0.8450000286102295,1681.0,43.0,0.8700000047683716,0.101,840.5,21.5,420.25,10.75,39.093021392822266,0.043478261679410934,0.17391304671764374,43.0,4.0,43.0,0.09223087877035141,1.6521738767623901,1.8695652484893799,73.08695983886719,3528.0,5.0,0
33.0,2.0,5830.0,1665.0,0.6840000152587891,2263.0,60.0,0.7139999866485596,0.286,2263.0,60.0,452.6000061035156,12.0,37.71666717529297,0.0416666679084301,0.2083333283662796,30.0,5.0,60.0,0.3881646692752838,1.375,2.5,94.29166412353516,3928.0,4.0,0
37.0,2.0,18951.0,1243.0,1.1480000019073486,2874.0,58.0,0.6570000052452087,0.066,2874.0,58.0,479.0,9.666666984558105,49.55172348022461,0.05263157933950424,0.31578946113586426,29.0,6.0,58.0,0.15165427327156067,1.9473683834075928,3.0526316165924072,151.26315307617188,4117.0,2.0,0
47.0,3.0,20620.0,1085.0,1.2760000228881836,1477.0,23.0,0.5329999923706055,0.053,1477.0,23.0,369.25,5.75,64.21739196777344,0.029411764815449715,0.11764705926179886,7.666666507720947,4.0,23.0,0.07162948697805405,1.3823529481887817,0.6764705777168274,43.44117736816406,2562.0,3.0,0
44.0,3.0,11127.0,1835.0,2.368000030517578,1546.0,25.0,1.2730000019073486,0.165,515.3333129882812,8.333333015441895,386.5,6.25,61.84000015258789,0.02631578966975212,0.10526315867900848,8.333333015441895,4.0,25.0,0.13894131779670715,1.1578947305679321,0.6578947305679321,40.68421173095703,3381.0,0.0,0
33.0,2.0,12956.0,0.0,1.0529999732971191,2492.0,56.0,0.9309999942779541,0.0,2492.0,56.0,498.3999938964844,11.199999809265137,44.5,0.0833333358168602,0.2083333283662796,28.0,2.5,28.0,0.1923433095216751,1.375,2.3333332538604736,103.83333587646484,2492.0,1.0,0
53.0,2.0,13670.0,0.0,0.8190000057220459,4812.0,81.0,0.652999997138977,0.0,1604.0,27.0,4812.0,81.0,59.407405853271484,0.043478261679410934,0.021739130839705467,40.5,0.5,40.5,0.35201171040534973,1.1521738767623901,1.7608696222305298,104.60869598388672,4812.0,7.0,0
51.0,3.0,34516.0,1763.0,1.2660000324249268,1550.0,41.0,1.0499999523162842,0.051,387.5,10.25,516.6666870117188,13.666666984558105,37.80487823486328,0.0476190485060215,0.0714285746216774,13.666666984558105,1.5,20.5,0.04490670934319496,1.2142857313156128,0.976190447807312,36.904762268066406,3313.0,7.0,0
51.0,2.0,21800.0,893.0,0.4449999928474426,3820.0,62.0,0.6759999990463257,0.041,1910.0,31.0,955.0,15.5,61.6129035949707,0.05000000074505806,0.10000000149011612,31.0,2.0,31.0,0.17522935569286346,1.274999976158142,1.5499999523162842,95.5,4713.0,2.0,0
37.0,3.0,1649.0,0.0,0.8640000224113464,2574.0,51.0,0.699999988079071,0.0,1287.0,25.5,1287.0,25.5,50.47058868408203,0.0833333358168602,0.0833333358168602,17.0,1.0,25.5,1.560945987701416,1.5416666269302368,2.125,107.25,2574.0,0.0,1
49.0,3.0,2468.0,0.0,1.0570000410079956,3371.0,62.0,0.6759999990463257,0.0,1685.5,31.0,561.8333129882812,10.333333015441895,54.370967864990234,0.07894736528396606,0.15789473056793213,20.66666603088379,2.0,20.66666603088379,1.3658833503723145,1.2894736528396606,1.6315789222717285,88.71052551269531,3371.0,0.0,0
33.0,4.0,2907.0,1537.0,0.7900000214576721,4390.0,76.0,1.0,0.529,2195.0,38.0,1097.5,19.0,57.76315689086914,0.15789473056793213,0.21052631735801697,19.0,1.3333333730697632,25.33333396911621,1.5101479291915894,1.736842155456543,4.0,231.05262756347656,5927.0,1.0,0
45.0,3.0,7050.0,659.0,0.5199999809265137,1236.0,36.0,1.0,0.093,412.0,12.0,247.1999969482422,7.199999809265137,34.33333206176758,0.08571428805589676,0.1428571492433548,12.0,1.6666666269302368,12.0,0.1753191500902176,1.2857142686843872,1.0285714864730835,35.31428527832031,1895.0,3.0,0
41.0,2.0,5869.0,0.0,0.7129999995231628,4191.0,65.0,0.8569999933242798,0.0,1397.0,21.66666603088379,838.2000122070312,13.0,64.47692108154297,0.02777777798473835,0.1388888955116272,32.5,5.0,65.0,0.7140910029411316,1.1388888359069824,1.8055555820465088,116.41666412353516,4191.0,1.0,0
44.0,3.0,5357.0,2139.0,0.49900001287460327,1979.0,48.0,0.6549999713897705,0.399,659.6666870117188,16.0,989.5,24.0,41.22916793823242,0.0833333358168602,0.0555555559694767,16.0,0.6666666865348816,16.0,0.36942318081855774,1.2222222089767456,1.3333333730697632,54.97222137451172,4118.0,2.0,1
51.0,1.0,1438.300048828125,0.0,0.7649999856948853,4866.0,65.0,0.625,0.0,2433.0,32.5,2433.0,32.5,74.86154174804688,0.02777777798473835,0.0555555559694767,65.0,2.0,65.0,3.3831605911254883,1.4166666269302368,1.8055555820465088,135.1666717529297,4866.0,1.0,0
51.0,3.0,11106.0,2107.0,0.9480000138282776,1243.0,24.0,1.0,0.19,414.3333435058594,8.0,207.1666717529297,4.0,51.79166793823242,0.0555555559694767,0.1666666716337204,8.0,3.0,12.0,0.11192148178815842,1.4166666269302368,0.6666666865348816,34.52777862548828,3350.0,6.0,0
36.0,2.0,34516.0,939.0,0.8259999752044678,15552.0,107.0,0.7540000081062317,0.027,7776.0,53.5,5184.0,35.66666793823242,145.34579467773438,0.02777777798473835,0.0833333358168602,53.5,3.0,107.0,0.4505736529827118,1.0,2.972222328186035,432.0,16491.0,5.0,0
45.0,3.0,1438.300048828125,0.0,0.6050000190734863,2207.0,41.0,0.6399999856948853,0.0,551.75,10.25,441.3999938964844,8.199999809265137,53.82926940917969,0.10000000149011612,0.125,13.666666984558105,1.25,10.25,1.5344502925872803,1.125,1.024999976158142,55.17499923706055,2207.0,0.0,1
44.0,2.0,10790.0,1930.0,0.75,1052.0,16.0,1.2860000133514404,0.179,263.0,4.0,350.6666564941406,5.333333492279053,65.75,0.054054055362939835,0.0810810774564743,8.0,1.5,8.0,0.09749768674373627,1.1891891956329346,0.4324324429035187,28.432432174682617,2982.0,2.0,0
51.0,2.0,2284.0,1674.0,0.7839999794960022,4885.0,86.0,0.8299999833106995,0.733,4885.0,86.0,977.0,17.200000762939453,56.80232620239258,0.06521739065647125,0.10869564861059189,43.0,1.6666666269302368,28.66666603088379,2.138791561126709,1.10869562625885,1.8695652484893799,106.1956558227539,6559.0,1.0,0
43.0,2.0,1438.300048828125,743.0,0.6240000128746033,4484.0,78.0,0.625,0.517,1121.0,19.5,1494.6666259765625,26.0,57.487178802490234,0.0555555559694767,0.0833333358168602,39.0,1.5,39.0,3.1175692081451416,1.1944444179534912,2.1666667461395264,124.55555725097656,5227.0,3.0,0
49.0,2.0,13411.0,1736.0,0.8410000205039978,12493.0,113.0,0.7379999756813049,0.129,12493.0,113.0,6246.5,56.5,110.55752563476562,0.07500000298023224,0.05000000074505806,56.5,0.6666666865348816,37.66666793823242,0.9315487146377563,1.225000023841858,2.825000047683716,312.32501220703125,14229.0,0.0,0
37.0,2.0,3034.0,2167.0,0.7110000252723694,2058.0,49.0,0.48500001430511475,0.714,686.0,16.33333396911621,514.5,12.25,42.0,0.1304347813129425,0.17391304671764374,24.5,1.3333333730697632,16.33333396911621,0.6783124804496765,1.60869562625885,2.13043475151062,89.47826385498047,4225.0,5.0,0
43.0,3.0,34516.0,0.0,0.8519999980926514,1996.0,48.0,0.5479999780654907,0.0,665.3333129882812,16.0,665.3333129882812,16.0,41.58333206176758,0.02777777798473835,0.0833333358168602,16.0,3.0,48.0,0.057828254997730255,1.1944444179534912,1.3333333730697632,55.44444274902344,1996.0,5.0,0
50.0,2.0,31383.0,1688.0,0.7649999856948853,1721.0,56.0,0.75,0.054,573.6666870117188,18.66666603088379,344.20001220703125,11.199999809265137,30.73214340209961,0.05000000074505806,0.125,28.0,2.5,28.0,0.05483860522508621,1.25,1.399999976158142,43.025001525878906,3409.0,7.0,0
47.0,3.0,5798.0,2517.0,0.5799999833106995,1860.0,43.0,0.43299999833106995,0.434,465.0,10.75,1860.0,43.0,43.25581359863281,0.0714285746216774,0.02380952425301075,14.333333015441895,0.3333333432674408,14.333333015441895,0.3208002746105194,1.1190476417541504,1.023809552192688,44.28571319580078,4377.0,3.0,1
36.0,4.0,2804.0,2090.0,1.2480000257492065,2812.0,77.0,1.0809999704360962,0.745,937.3333129882812,25.66666603088379,468.6666564941406,12.833333015441895,36.51948165893555,0.1304347813129425,0.260869562625885,19.25,2.0,25.66666603088379,1.0028530359268188,1.56521737575531,3.3478260040283203,122.26087188720703,4902.0,1.0,0
40.0,2.0,5773.0,2024.0,0.9769999980926514,3732.0,71.0,0.972000002861023,0.351,933.0,17.75,933.0,17.75,52.56338119506836,0.0833333358168602,0.1111111119389534,35.5,1.3333333730697632,23.66666603088379,0.6464576721191406,1.1111111640930176,1.9722222089767456,103.66666412353516,5756.0,4.0,0
35.0,2.0,3230.0,2517.0,0.6769999861717224,1914.0,31.0,0.3479999899864197,0.779,957.0,15.5,382.79998779296875,6.199999809265137,61.74193572998047,0.0476190485060215,0.2380952388048172,15.5,5.0,31.0,0.5925696492195129,1.6666666269302368,1.476190447807312,91.14286041259766,4431.0,3.0,0
37.0,1.0,3093.0,2517.0,0.8550000190734863,1371.0,23.0,0.9169999957084656,0.814,342.75,5.75,274.20001220703125,4.599999904632568,59.60869598388672,0.0833333358168602,0.1388888955116272,23.0,1.6666666269302368,7.666666507720947,0.44325897097587585,1.0277777910232544,0.6388888955116272,38.08333206176758,3888.0,2.0,0
33.0,3.0,34516.0,0.0,0.6359999775886536,2804.0,70.0,0.8420000076293945,0.0,2804.0,70.0,701.0,17.5,40.05714416503906,0.1071428582072258,0.1428571492433548,23.33333396911621,1.3333333730697632,23.33333396911621,0.08123768866062164,1.1785714626312256,2.5,100.14286041259766,2804.0,4.0,0
29.0,4.0,1459.0,590.0,1.1640000343322754,2229.0,52.0,1.0800000429153442,0.404,0.0,0.0,743.0,17.33333396911621,42.86538314819336,0.0833333358168602,0.0833333358168602,13.0,1.0,17.33333396911621,1.5277587175369263,0.8055555820465088,1.4444444179534912,61.91666793823242,2819.0,4.0,0
44.0,3.0,2228.0,0.0,0.6859999895095825,2523.0,45.0,0.6069999933242798,0.0,841.0,15.0,1261.5,22.5,56.06666564941406,0.0833333358168602,0.0555555559694767,15.0,0.6666666865348816,15.0,1.1324057579040527,1.2222222089767456,1.25,70.08333587646484,2523.0,1.0,1
28.0,2.0,16604.0,1716.0,1.024999976158142,2580.0,61.0,0.6489999890327454,0.103,2580.0,61.0,430.0,10.166666984558105,42.295082092285156,0.1666666716337204,0.3333333432674408,30.5,2.0,20.33333396911621,0.15538424253463745,1.5555555820465088,3.3888888359069824,143.3333282470703,4296.0,2.0,0
34.0,3.0,34516.0,400.0,0.20200000703334808,5112.0,49.0,0.25600001215934753,0.012,0.0,0.0,5112.0,49.0,104.32653045654297,0.0833333358168602,0.0416666679084301,16.33333396911621,0.5,24.5,0.14810523390769958,1.4166666269302368,2.0416667461395264,213.0,5512.0,6.0,1
38.0,2.0,2722.0,1303.0,0.39100000262260437,4488.0,88.0,0.8330000042915344,0.479,4488.0,88.0,2244.0,44.0,51.0,0.10000000149011612,0.06666667014360428,44.0,0.6666666865348816,29.33333396911621,1.6487876176834106,1.2666666507720947,2.933333396911621,149.60000610351562,5791.0,1.0,0
37.0,1.0,34516.0,0.0,0.9279999732971191,3660.0,59.0,1.1069999933242798,0.0,1830.0,29.5,610.0,9.833333015441895,62.033897399902344,0.03125,0.1875,59.0,6.0,59.0,0.10603778064250946,1.15625,1.84375,114.375,3660.0,5.0,0
42.0,3.0,3275.0,1525.0,0.7490000128746033,14830.0,112.0,0.6970000267028809,0.466,2966.0,22.399999618530273,7415.0,56.0,132.4107208251953,0.1111111119389534,0.0555555559694767,37.33333206176758,0.5,28.0,4.528244495391846,1.1666666269302368,3.1111111640930176,411.9444580078125,16355.0,3.0,0
43.0,2.0,2616.0,1786.0,0.8759999871253967,5219.0,63.0,0.75,0.683,2609.5,31.5,1304.75,15.75,82.84127044677734,0.03448275849223137,0.13793103396892548,31.5,4.0,63.0,1.9950305223464966,1.482758641242981,2.1724138259887695,179.96551513671875,7005.0,1.0,0
57.0,2.0,4288.0,1678.0,0.6430000066757202,15505.0,113.0,0.6869999766349792,0.391,7752.5,56.5,7752.5,56.5,137.21238708496094,0.0416666679084301,0.0416666679084301,56.5,1.0,56.5,3.6159048080444336,1.1875,2.3541667461395264,323.0208435058594,17183.0,6.0,0
62.0,2.0,5844.0,2013.0,0.4779999852180481,3546.0,65.0,0.5479999780654907,0.344,1773.0,32.5,591.0,10.833333015441895,54.5538444519043,0.0625,0.125,32.5,2.0,21.66666603088379,0.6067761778831482,1.2916666269302368,1.3541666269302368,73.875,5559.0,3.0,0
46.0,1.0,6145.0,1349.0,0.9710000157356262,4893.0,93.0,0.8240000009536743,0.22,2446.5,46.5,815.5,15.5,52.6129035949707,0.05714285746216774,0.17142857611179352,93.0,3.0,46.5,0.7962571382522583,1.3142857551574707,2.6571428775787354,139.8000030517578,6242.0,1.0,0
46.0,3.0,2490.0,0.0,0.8349999785423279,8178.0,91.0,0.5960000157356262,0.0,2044.5,22.75,2726.0,30.33333396911621,89.86813354492188,0.0810810774564743,0.0810810774564743,30.33333396911621,1.0,30.33333396911621,3.284337282180786,1.2432432174682617,2.4594595432281494,221.0270233154297,8178.0,0.0,0
61.0,3.0,2125.0,0.0,0.6539999842643738,2860.0,38.0,0.7269999980926514,0.0,0.0,0.0,1430.0,19.0,75.2631607055664,0.0833333358168602,0.0555555559694767,12.666666984558105,0.6666666865348816,12.666666984558105,1.3458822965621948,1.6944444179534912,1.0555555820465088,79.44444274902344,2860.0,3.0,1
51.0,4.0,5489.0,1665.0,0.7419999837875366,4010.0,75.0,0.7860000133514404,0.303,2005.0,37.5,1002.5,18.75,53.46666717529297,0.13636364042758942,0.09090909361839294,18.75,0.6666666865348816,12.5,0.7305520176887512,1.1590908765792847,1.704545497894287,91.13636016845703,5675.0,1.0,0
59.0,2.0,1708.0,0.0,0.4429999887943268,1992.0,38.0,0.3569999933242798,0.0,0.0,0.0,996.0,19.0,52.421051025390625,0.0833333358168602,0.0555555559694767,19.0,0.6666666865348816,12.666666984558105,1.1662763357162476,1.6388888359069824,1.0555555820465088,55.33333206176758,1992.0,3.0,1
45.0,2.0,14728.0,0.0,0.7080000042915344,4660.0,85.0,0.7350000143051147,0.0,932.0,17.0,1553.3333740234375,28.33333396911621,54.82352828979492,0.05000000074505806,0.07500000298023224,42.5,1.5,42.5,0.3164041340351105,1.125,2.125,116.5,4660.0,0.0,0
39.0,4.0,2890.0,0.0,0.5450000166893005,2040.0,36.0,0.4399999976158142,0.0,510.0,9.0,340.0,6.0,56.66666793823242,0.032258063554763794,0.19354838132858276,9.0,6.0,36.0,0.7058823704719543,1.2580645084381104,1.1612902879714966,65.80644989013672,2040.0,0.0,0
36.0,2.0,5393.0,2509.0,0.6790000200271606,4769.0,102.0,0.7289999723434448,0.465,1589.6666259765625,34.0,953.7999877929688,20.399999618530273,46.75490188598633,0.1071428582072258,0.1785714328289032,51.0,1.6666666269302368,34.0,0.8842944502830505,1.2857142686843872,3.642857074737549,170.32142639160156,7278.0,0.0,0
48.0,3.0,4382.0,0.0,0.7139999866485596,2446.0,34.0,0.4169999957084656,0.0,1223.0,17.0,407.6666564941406,5.666666507720947,71.94117736816406,0.05263157933950424,0.15789473056793213,11.333333015441895,3.0,17.0,0.5581926107406616,1.263157844543457,0.8947368264198303,64.36842346191406,2446.0,0.0,1
42.0,3.0,4708.0,0.0,0.7179999947547913,4597.0,89.0,0.6790000200271606,0.0,2298.5,44.5,919.4000244140625,17.799999237060547,51.65168380737305,0.15625,0.15625,29.66666603088379,1.0,17.799999237060547,0.9764230847358704,1.3125,2.78125,143.65625,4597.0,0.0,0
48.0,3.0,1745.0,0.0,0.6570000052452087,2297.0,44.0,0.6299999952316284,0.0,574.25,11.0,765.6666870117188,14.666666984558105,52.20454406738281,0.054054055362939835,0.0810810774564743,14.666666984558105,1.5,22.0,1.3163323402404785,1.2972972393035889,1.1891891956329346,62.08108139038086,2297.0,2.0,1
51.0,4.0,3132.0,1815.0,1.0180000066757202,3607.0,60.0,0.9350000023841858,0.58,0.0,0.0,721.4000244140625,12.0,60.11666488647461,0.08571428805589676,0.1428571492433548,15.0,1.6666666269302368,20.0,1.1516603231430054,1.4571428298950195,1.7142857313156128,103.05714416503906,5422.0,1.0,0
48.0,1.0,18477.0,0.0,0.7710000276565552,8695.0,95.0,0.5830000042915344,0.0,2173.75,23.75,4347.5,47.5,91.52631378173828,0.054054055362939835,0.054054055362939835,95.0,1.0,47.5,0.47058504819869995,1.2972972393035889,2.5675675868988037,235.0,8695.0,5.0,0
51.0,2.0,7158.0,0.0,0.9039999842643738,2113.0,60.0,0.875,0.0,0.0,0.0,528.25,15.0,35.21666717529297,0.07500000298023224,0.10000000149011612,30.0,1.3333333730697632,20.0,0.29519417881965637,1.274999976158142,1.5,52.82500076293945,2113.0,6.0,0
51.0,2.0,2107.0,1663.0,0.7120000123977661,4841.0,88.0,0.7250000238418579,0.789,4841.0,88.0,2420.5,44.0,55.0113639831543,0.04651162773370743,0.04651162773370743,44.0,1.0,44.0,2.297579526901245,1.1860464811325073,2.046511650085449,112.5813980102539,6504.0,4.0,0
44.0,3.0,28397.0,1421.0,0.6349999904632568,1635.0,31.0,0.8240000009536743,0.05,545.0,10.333333015441895,408.75,7.75,52.74193572998047,0.03125,0.125,10.333333015441895,4.0,31.0,0.0575765036046505,1.375,0.96875,51.09375,3056.0,4.0,0
51.0,3.0,3069.0,2517.0,0.7300000190734863,4512.0,83.0,0.765999972820282,0.82,2256.0,41.5,902.4000244140625,16.600000381469727,54.361446380615234,0.042553190141916275,0.10638298094272614,27.66666603088379,2.5,41.5,1.4701857566833496,1.085106372833252,1.7659574747085571,96.0,7029.0,1.0,0
36.0,3.0,4277.0,1578.0,0.8399999737739563,1855.0,49.0,1.0420000553131104,0.369,463.75,12.25,463.75,12.25,37.85714340209961,0.02777777798473835,0.1111111119389534,16.33333396911621,4.0,49.0,0.43371522426605225,1.0,1.3611111640930176,51.52777862548828,3433.0,1.0,0
